撟????????????迂,?孵?,??,鈭辣?潛?,"鈭斗銝剖?
?亦?","CCTV
????曉","CMS
?澆?鞈?","鈭斗銝剖?
?撌亙?畾?,鈭???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2,2,8,15,??1????6.8,08:15,,,,,,,,08:23,8,A3,0,0,,,,1,,,,,"??3蝝?2/02,08:15????6.8K(蝯)銝剔?2撠恥頠蕭?????∩犖?瑚滿,?2K,08:23?,靘?1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,2,2,8,15,??1????6.8,08:15,,,,,,,,08:23,8,A3,0,0,,,,1,,,,,"??3蝝?2/02,08:15????6.8K(蝯)銝剔?2撠恥頠蕭?????∩犖?瑚滿,?2K,08:23?,靘?1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,2,2,8,15,??1????6.8,08:15,,,,,,,,08:23,8,A3,0,0,,,,1,,,,,"??3蝝?2/02,08:15????6.8K(蝯)銝剔?2撠恥頠蕭?????∩犖?瑚滿,?2K,08:23?,靘?1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,2,20,7,5,??1????6.9,07:05,,,,,,,,07:12,7,A3,0,0,,,,1,,,,,"??3蝝?2/20,07:05????6.9K(蝯)銝剔?2撠恥頠蕭?????∪鈭??2K,07:12?,靘?:cctv",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,2,20,7,5,??1????6.9,07:05,,,,,,,,07:12,7,A3,0,0,,,,1,,,,,"??3蝝?2/20,07:05????6.9K(蝯)銝剔?2撠恥頠蕭?????∪鈭??2K,07:12?,靘?:cctv",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,2,20,7,5,??1????6.9,07:05,,,,,,,,07:12,7,A3,0,0,,,,1,,,,,"??3蝝?2/20,07:05????6.9K(蝯)銝剔?2撠恥頠蕭?????∪鈭??2K,07:12?,靘?:cctv",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,2,12,17,19,??1????7.0,17:19,,,,,,,,17:27,8,A3,0,0,,,,,,1,,,"??3蝝?2/12,17:19????7K(蝯)2?芸?摰Ｚ蕭?????典?蝺??∩犖?瑚滿,?2k,17:27?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,5,23,6,59,??1????7.0,6:59,,,,,,,,7:07,8,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/23",06:59????7K(蝯)3撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,07:07?,靘?:1??,,,,,,,3,撠摰?,撠摰?,撠摰?,,,,,,,,,1,,
2023,6,5,8,10,??1????7.0,08:10,,,,,,,,08:15,5,A3,0,0,,1,,,,,,,"??3蝝?6/05,08:10????7K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?2k,08:15?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,5,23,6,59,??1????7.0,6:59,,,,,,,,7:07,8,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/23",06:59????7K(蝯)3撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,07:07?,靘?:1??,,,,,,,3,撠摰?,撠摰?,撠摰?,,,,,,,,,1,,
2023,5,23,6,59,??1????7.0,06:59,,,,,,,,07:07,8,A3,0,0,,1,,,,,,,"??3蝝?5/23,06:59????7K(蝯)3撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,07:07?,靘?:1??,,,,,,,3.0,撠摰?""",撠摰?,撠摰?,,,,,,,,,1,,,,,,,,,,,,,,,
2023,2,12,17,19,??1????7.0,17:19,,,,,,,,17:27,8,A3,0,0,,,,,,1,,,"??3蝝?2/12,17:19????7K(蝯)2?芸?摰Ｚ蕭?????典?蝺??∩犖?瑚滿,?2k,17:27?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,2,12,17,19,??1????7.0,17:19,,,,,,,,17:27,8,A3,0.0,0.0,,,,,,1.0,,,??3蝝?2/12",17:19????7K(蝯)2?芸?摰Ｚ蕭?????典?蝺??∩犖?瑚滿,?2k,17:27?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,6,5,8,10,??1????7.0,08:10,,,,,,,,08:15,5,A3,0,0,,1,,,,,,,"??3蝝?6/05,08:10????7K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?2k,08:15?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,5,8,10,??1????7.0,8:10,,,,,,,,8:15,5,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/05",08:10????7K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?2k,08:15?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,8,13,15,40,??1????7.1,15:40,,,,,,,,15:54,14,A3,0,0,,,,,,1,,,"??3蝝?8/13,15:40????7.1K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?2K,15:54?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,8,13,15,40,??1????7.1,15:40,,,,,,,,15:54,14,A3,0.0,0.0,,,,,,1.0,,,??3蝝?8/13",15:40????7.1K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?2K,15:54?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,7,30,19,39,??1????7.3,19:39,,,,,,,,19:48,9,A3,0,0,,1,,,,,,,"??3蝝?7/30,19:39????7.3K(蝯)雿?抒?4撠恥頠蕭?????∩犖?瑚滿,?1K,19:48?,靘?????,,,,,,,4.0,撠摰?撠摰?撠摰?撠摰?,,,,,,,,1
2023,4,23,16,24,??1????7.3,16:24,,,,,,,,16:30,6,A3,0.0,0.0,,,,,,1.0,,,??3蝝?4/23",16:24????7.3K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?∪???16:30?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,
2023,1,23,18,4,??1????7.3,18:04,,,,,,,,18:07,3,A3,0,0,,1,,,,,,,"??3蝝?1/23,18:04????7.3K(蝯)2撠?餈賣?,雿?抒?,?∩犖?,?2K, 18:07?,靘?:1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,7,30,19,39,??1????7.3,19:39,,,,,,,,19:48,9,A3,0,0,,1,,,,,,,"??3蝝?7/30,19:39????7.3K(蝯)雿?抒?4撠恥頠蕭?????∩犖?瑚滿,?1K,19:48?,靘?????,,,,,,,4.0,撠摰?撠摰?撠摰?撠摰?,,,,,,,,1
2023,9,10,15,34,??1????7.4,15:34,,,,,,,,15:44,10,A3,0.0,0.0,,1.0,,,,,,,??3蝝?9/10",15:34????7.4K(蝯)3撠餈賣?雿?抒?頠?鈭?,?∩犖??2?祇?15:44?頠??圾銝?靘?:1??,,,,,,,3,撠摰?撠摰?撠摰?,,,,,,,,,1,,,,,,,
2023,6,29,7,7,??1????7.4,07:07,,,,,,,,07:13,6,A3,0,0,,1,,,,,,,"??3蝝?6/29,07:07????7.4K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?1k,07:13?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,29,7,7,??1????7.4,7:07,,,,,,,,7:13,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/29",07:07????7.4K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?1k,07:13?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,6,29,7,7,??1????7.4,07:07,,,,,,,,07:13,6,A3,0,0,,1,,,,,,,"??3蝝?6/29,07:07????7.4K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?1k,07:13?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,29,7,7,??1????7.4,7:07,,,,,,,,7:13,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/29",07:07????7.4K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?1k,07:13?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,6,29,7,7,??1????7.4,07:07,,,,,,,,07:13,6,A3,0,0,,1,,,,,,,"??3蝝?6/29,07:07????7.4K(蝯)2撠恥餈賣?雿?抒?鈭?,?∩犖?瑚滿,?1k,07:13?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,7,27,8,10,??1????7.5,8:10,,,,,,,,8:14,4,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/27",08:10????7.5K(蝯)2撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,08:14?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,7,27,8,10,??1????7.5,08:10,,,,,,,,08:14,4,A3,0,0,,1,,,,,,,"??3蝝?7/27,08:10????7.5K(蝯)2撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,08:14?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,3,8,8,38,??1????7.6,8:38,,,,,,,,8:59,21,A3,0.0,0.0,,,,,,1.0,,,??3蝝?3/08",08:38????7.6K(蝯)2撠餈賣?雿憭頠?鈭?,?∩犖??1?祇?08:59?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,7,24,7,23,??1????7.7,07:23,,,,,,,,07:30,7,A3,0,0,,1,,,,,,,"??3蝝?7/24,07:23????7.7K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??1?祇?07:30?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,7,24,7,23,??1????7.7,7:23,,,,,,,,7:30,7,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/24",07:23????7.7K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??1?祇?07:30?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,6,26,7,55,??1????7.7,07:55,,,,,,,,07:59,4,A3,0,0,,,,,,1,,,"??3蝝?6/26,07:55????7.7K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?1K,07:59?,靘?????,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,26,7,55,??1????7.7,7:55,,,,,,,,7:59,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/26",07:55????7.7K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?1K,07:59?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,6,26,7,55,??1????7.7,07:55,,,,,,,,07:59,4,A3,0,0,,,,,,1,,,"??3蝝?6/26,07:55????7.7K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?1K,07:59?,靘?????,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,26,7,55,??1????7.7,7:55,,,,,,,,7:59,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/26",07:55????7.7K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?1K,07:59?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,3,9,15,34,??1????7.7,15:34,,,,,,,,15:39,5,A3,0,0,,1,,,,,,,"??3蝝?3/09,15:34????7.7K(蝯)1撠恥+2撠疏頠蕭????雿?抒?,?∩犖?瑚滿,?1k,15:39?,靘?:1??,,,,,,,3.0,撠疏頠?撠疏頠?撠摰?,,,,,,,,,1
2023,6,26,7,55,??1????7.7,7:55,,,,,,,,7:59,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/26",07:55????7.7K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?1K,07:59?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,6,2,13,16,??1????7.8,13:16,,,,,,,,13:43,27,A3,0,0,,,,,1,1,,,"??3蝝?6/02,13:16????7.8K(蝯)雿憭?蝺?撠恥頠?風甈蝧颱????∩犖?瑚滿,?2K,13:43?,靘?????,1,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,6,2,13,16,??1????7.8,13:16,,,,,,,,13:43,27,A3,0.0,0.0,,,,,1.0,1.0,,,??3蝝?6/02",13:16????7.8K(蝯)雿憭?蝺?撠恥頠?風甈蝧颱????∩犖?瑚滿,?2K,13:43?,靘?????,1,,,,,,1,撠摰?,,,,,,,,,,,1,,,
2023,6,2,13,16,??1????7.8,13:16,,,,,,,,13:43,27,A3,0,0,,,,,1,1,,,"??3蝝?6/02,13:16????7.8K(蝯)雿憭?蝺?撠恥頠?風甈蝧颱????∩犖?瑚滿,?2K,13:43?,靘?????,1,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,5,13,1,18,??1????7.8,1:18,,,,,,,,1:21,3,A3,0.0,0.0,,,,,,1.0,,,??3蝝?5/13",01:18????7.8K(蝯)雿憭?1撠恥頠?風甈????∩犖?瑚滿,?∪???01:21?,靘?????,,,,,,,1,撠摰?,,,,,,,,,,,1,,,,
2023,5,13,1,18,??1????7.8,01:18,,,,,,,,01:21,3,A3,0,0,,,,,,1,,,"??3蝝?5/13,01:18????7.8K(蝯)雿憭?1撠恥頠?風甈????∩犖?瑚滿,?∪???01:21?,靘?????,,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,6,2,13,16,??1????7.8,13:16,,,,,,,,13:43,27,A3,0.0,0.0,,,,,1.0,1.0,,,??3蝝?6/02",13:16????7.8K(蝯)雿憭?蝺?撠恥頠?風甈蝧颱????∩犖?瑚滿,?2K,13:43?,靘?????,1,,,,,,1,撠摰?,,,,,,,,,,,1,,,
2023,6,2,13,16,??1????7.8,13:16,,,,,,,,13:43,27,A3,0,0,,,,,1,1,,,"??3蝝?6/02,13:16????7.8K(蝯)雿憭?蝺?撠恥頠?風甈蝧颱????∩犖?瑚滿,?2K,13:43?,靘?????,1,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,4,14,8,0,??1????7.8,8:00,,,,,,,,8:06,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?4/14",08:00????7.8K(蝯)2撠?餈賣?雿?抒?,?∩犖?,?1K,08:06?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,5,13,1,18,??1????7.8,01:18,,,,,,,,01:21,3,A3,0,0,,,,,,1,,,"??3蝝?5/13,01:18????7.8K(蝯)雿憭?1撠恥頠?風甈????∩犖?瑚滿,?∪???01:21?,靘?????,,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,5,26,7,53,??1????8.0,7:53,,,,,,,,7:59,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/26",07:53????8K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??2?祇?07:59?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,6,21,17,48,??1????8.0,17:48,,,,,,,,17:54,6,A3,0,0,,,,1,,,,,"??3蝝?6/21,17:48????8K(蝯)2撠恥餈賣?雿銝剔?鈭?,?∩犖?瑚滿,?2k,17:54?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,21,17,48,??1????8.0,17:48,,,,,,,,17:54,6,A3,0.0,0.0,,,,1.0,,,,,??3蝝?6/21",17:48????8K(蝯)2撠恥餈賣?雿銝剔?鈭?,?∩犖?瑚滿,?2k,17:54?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,5,26,7,53,??1????8.0,07:53,,,,,,,,07:59,6,A3,0,0,,1,,,,,,,"??3蝝?5/26,07:53????8K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??2?祇?07:59?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,5,26,7,53,??1????8.0,7:53,,,,,,,,7:59,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/26",07:53????8K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??2?祇?07:59?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,3,7,7,38,??1????8.1,07:38,,,,,,,,07:43,5,A3,0,0,,1,,,,,,,"??3蝝?3/07,07:38????8.1K(蝯)雿?抒?2撠恥頠蕭?????∩犖?瑚滿,?∪???07:43?,靘?????,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,5,8,2,??1????8.1,08:02,,,,,,,,08:10,8,A3,0,0,,,,1,,,,,"??3蝝?6/05,08:02????8.1K(蝯)2撠恥餈賣?雿銝剔?鈭?,?∩犖?瑚滿,?2k,08:10?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,5,8,2,??1????8.1,8:02,,,,,,,,8:10,8,A3,0.0,0.0,,,,1.0,,,,,??3蝝?6/05",08:02????8.1K(蝯)2撠恥餈賣?雿銝剔?鈭?,?∩犖?瑚滿,?2k,08:10?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,5,9,12,17,??1????8.2,12:17,,,,,,,,13:37,80,A3,0,0,,,,,,1,,,"??2蝝?5/09,12:17????8.2K(蝯)?輯???撠恥頠??鈭?,?∩犖?瑚滿,?1K,13:37?,靘?????,,,,1.0,,,1.0,撠摰?,,,,,,,,,,,1
2023,5,9,12,17,??1????8.2,12:17,,,,,,,,13:37,80,A3,0.0,0.0,,,,,,1.0,,,??2蝝?5/09",12:17????8.2K(蝯)?輯???撠恥頠??鈭?,?∩犖?瑚滿,?1K,13:37?,靘?????,,,,1,,,1,撠摰?,,,,,,,,,,,1,,
2023,5,9,12,17,??1????8.2,12:17,,,,,,,,13:37,80,A3,0,0,,,,,,1,,,"??2蝝?5/09,12:17????8.2K(蝯)?輯???撠恥頠??鈭?,?∩犖?瑚滿,?1K,13:37?,靘?????,,,,1.0,,,1.0,撠摰?,,,,,,,,,,,1
2023,6,27,7,15,??1????8.3,7:15,,,,,,,,7:25,10,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/27",07:15????8.3K(蝯)1撠摰Ｚ???典?蝺????∩犖?瑚滿,?∪???07:25?,靘?1??,,,,,,,1,撠摰?,,,,,,,,,,,1,,,,
2023,6,27,7,15,??1????8.3,07:15,,,,,,,,07:25,10,A3,0,0,,,,,,1,,,"??3蝝?6/27,07:15????8.3K(蝯)1撠摰Ｚ???典?蝺????∩犖?瑚滿,?∪???07:25?,靘?1??,,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,6,27,7,15,??1????8.3,7:15,,,,,,,,7:25,10,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/27",07:15????8.3K(蝯)1撠摰Ｚ???典?蝺????∩犖?瑚滿,?∪???07:25?,靘?1??,,,,,,,1,撠摰?,,,,,,,,,,,1,,,,
2023,6,27,7,15,??1????8.3,07:15,,,,,,,,07:25,10,A3,0,0,,,,,,1,,,"??3蝝?6/27,07:15????8.3K(蝯)1撠摰Ｚ???典?蝺????∩犖?瑚滿,?∪???07:25?,靘?1??,,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,6,27,7,15,??1????8.3,7:15,,,,,,,,7:25,10,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/27",07:15????8.3K(蝯)1撠摰Ｚ???典?蝺????∩犖?瑚滿,?∪???07:25?,靘?1??,,,,,,,1,撠摰?,,,,,,,,,,,1,,,,
2023,7,25,17,36,??1????8.6,17:36,,,,,,,,17:46,10,A3,0,0,,,,,,1,,,"??3蝝?7/25,17:36????8.6K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?2K,17:46?,靘?????,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,7,25,17,36,??1????8.6,17:36,,,,,,,,17:46,10,A3,0.0,0.0,,,,,,1.0,,,??3蝝?7/25",17:36????8.6K(蝯)雿憭?2撠恥頠蕭?????∩犖?瑚滿,?2K,17:46?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,4,28,14,16,??1????8.7,14:16,,,,,,,,14:35,19,A3,0,0,,,,,1,,,,"??3蝝?4/28,14:16????8.7K(蝯)1撠+1憭扯疏頠蕭???其葉憭?頠?鈭?,?∩犖??∪???4:35?,靘?:1??,,,,,,,2.0,撠摰?憭扯疏頠?,,,,,,,,,,1
2023,6,30,17,42,??1????8.8,17:42,,,,,,,,17:47,5,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/30",17:42????8.8K(蝯)3撠餈賣?雿憭?頠?鈭?,"?∩犖??1?祇?17:47?頠??圾銝?靘???鈭箏""",,,,,,,3,撠摰?,撠摰?,撠摰?,,,,,,,,,1,,,,,
2023,6,30,17,42,??1????8.8,17:42,,,,,,,,17:47,5,A3,0,0,,,,,,1,,,"??3蝝?6/30,17:42????8.8K(蝯)3撠餈賣?雿憭?頠?鈭?,?∩犖??1?祇?17:47?頠??圾銝?靘???鈭箏",,,,,,,3,撠摰?,撠摰?,撠摰?,,,,,,,,,1,,,,,,,
2023,4,30,19,22,??1????8.8,19:22,,,,,,,,19:29,7,A3,0,0,,,,,,1,,,"??3蝝?4/30,19:22????8.8K(蝯)2撠餈賣?雿憭?頠?鈭?,?∩犖???祇?19:29?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,4,30,19,22,??1????8.8,19:22,,,,,,,,19:29,7,A3,0.0,0.0,,,,,,1.0,,,??3蝝?4/30",19:22????8.8K(蝯)2撠餈賣?雿憭?頠?鈭?,?∩犖??2?祇?19:29?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,3,4,17,50,??1????8.8,17:50,,,,,,,,17:54,4,A3,0,0,,,,,,1,,,"??3蝝?3/04,17:50????8.8K(蝯)2撠?餈賣?,雿憭?,?∩犖?,?∪???17:54?,靘?:1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,7,18,8,41,??1????9.0,08:41,,,,,,,,09:10,29,A3,0,0,,1,,,,,,,"??3蝝?7/18,08:41????9K(蝯)撠疏頠?2?芸?餈賣?雿?抒?鈭?,?∩犖?,?2K,09:10?,靘?:1??,,,,,,,3.0,撠摰?""",撠摰?,撠疏頠?,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,21,17,28,??1????9.0,17:28,,,,,,,,17:32,4,A3,0,0,,,,,,1,,,"??3蝝?6/21,17:28????9K(蝯)2撠恥餈賣?雿憭?鈭?,?∩犖?瑚滿,?2k,17:32?,靘???鈭箏",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,2,19,15,34,??1????9.0,15:34,,,,,,,,15:38,4,A3,0,0,,,,1,,,,,"??3蝝?2/19,15:34????9K(蝯)2撠餈賣?雿銝剔?頠?鈭?,?∩犖??2?祇?15:38?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,21,17,28,??1????9.0,17:28,,,,,,,,17:32,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/21",17:28????9K(蝯)2撠恥餈賣?雿憭?鈭?,?∩犖?瑚滿,?2k,17:32?,"靘???鈭箏""",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,7,25,16,42,??1????9.0,16:42,,,,,,,,16:49,7,A3,0,0,,,,,,1,,,"??3蝝?7/25,16:42????9K(蝯)雿憭?1憭扯疏+1撠恥頠蕭?????∩犖?瑚滿,?1K,16:49?,靘?????,,,,,,,2.0,憭扯疏頠?撠摰?,,,,,,,,,,1
2023,2,19,15,34,??1????9.0,15:34,,,,,,,,15:38,4,A3,0.0,0.0,,,,1.0,,,,,??3蝝?2/19",15:34????9K(蝯)2撠餈賣?雿銝剔?頠?鈭?,?∩犖??2?祇?15:38?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,7,25,16,42,??1????9.0,16:42,,,,,,,,16:49,7,A3,0,0,,,,,,1,,,"??3蝝?7/25,16:42????9K(蝯)雿憭?1憭扯疏+1撠恥頠蕭?????∩犖?瑚滿,?1K,16:49?,靘?????,,,,,,,2.0,憭扯疏頠?撠摰?,,,,,,,,,,1
2023,6,21,17,28,??1????9.0,17:28,,,,,,,,17:32,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/21",17:28????9K(蝯)2撠恥餈賣?雿憭?鈭?,?∩犖?瑚滿,?2k,17:32?,"靘???鈭箏""",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,2,19,15,34,??1????9.0,15:34,,,,,,,,15:38,4,A3,0,0,,,,1,,,,,"??3蝝?2/19,15:34????9K(蝯)2撠餈賣?雿銝剔?頠?鈭?,?∩犖??2?祇?15:38?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,21,17,28,??1????9.0,17:28,,,,,,,,17:32,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?6/21",17:28????9K(蝯)2撠恥餈賣?雿憭?鈭?,?∩犖?瑚滿,?2k,17:32?,"靘???鈭箏""",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,6,21,17,28,??1????9.0,17:28,,,,,,,,17:32,4,A3,0,0,,,,,,1,,,"??3蝝?6/21,17:28????9K(蝯)2撠恥餈賣?雿憭?鈭?,?∩犖?瑚滿,?2k,17:32?,靘???鈭箏",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
